,C7_imputed,C3_imputed,C1,C4,words_per_sentence,real_word_per,non_real_word_per,short_sentences,short_sentences_per,long_sentences_per,long_words_per,pos_words_percent,neg_words_percent,uncertain_words_percent,total_shares,sales_per_share,outstanding_share_per,offering_share_per,C5_prime,C6_prime,C7_imputed_iqr_standardized,C3_imputed_iqr_standardized,C1_iqr_standardized,C4_iqr_standardized,words_per_sentence_iqr_standardized,real_word_per_iqr_standardized,non_real_word_per_iqr_standardized,short_sentences_iqr_standardized,short_sentences_per_iqr_standardized,long_sentences_per_iqr_standardized,long_words_per_iqr_standardized,pos_words_percent_iqr_standardized,neg_words_percent_iqr_standardized,uncertain_words_percent_iqr_standardized,total_shares_iqr_standardized,sales_per_share_iqr_standardized,outstanding_share_per_iqr_standardized,offering_share_per_iqr_standardized,C5_prime_iqr_standardized,C6_prime_iqr_standardized,I1
137,0.0011407321452980071,0.16911699409491696,0.3962445835339432,0.8095040208000008,0.2029777646698161,0.9256185472937404,0.0743814527062597,0.21712538226299696,0.33715679848517943,0.6628432015148206,0.5716150232314932,0.3773952701460149,0.19376247257314155,0.8546738841867016,0.008902850127876647,0.014481939717379232,0.7847382842338384,0.21526171576616154,0.0443558382315497,0.49195402298850577,0.07049706564348135,0.5769759450171822,1.0,0.757409507951869,0.20529101817860584,0.4175711155612536,0.5824288844387453,0.5720164609053499,0.7849618060622705,0.21503819393772972,0.5550155176870735,0.2833127953058066,0.1214218438773188,1.0,0.2599584916444389,0.10617711650835522,0.634409453994941,0.3655905460050593,0.6606172436406996,0.7153358223935125,CPIX
138,0.024692951382798367,0.16930621133544582,0.09292248435243139,0.6711346273435962,0.4054280893006048,0.9183204127495368,0.08167958725046318,0.26452599388379205,0.2974904198000403,0.7025095801999597,0.552577598913417,0.42129810428126707,0.407362160409428,0.6007388710897918,0.03554190326111507,0.09250682221233508,0.6627301557592822,0.33726984424071765,0.02440755001742734,0.43928035982009,1.0,0.8189003436426117,0.9554455445544554,0.49874813619246094,0.5852723061680778,0.3285977726221567,0.6714022273778408,0.6995884773662552,0.6696396372777975,0.3303603627222027,0.4886662678380844,0.3713511822373477,0.4838929719256929,0.6297900245384158,1.0,0.6782314960246426,0.28231158530125144,0.7176884146987486,0.33050361080814394,0.592376249548356,CPX
139,6.459618616555669e-05,0.1673753354036853,0.038998555609051515,0.5776604179168614,0.2610817888923098,0.9371023872777227,0.06289761272227751,0.15749235474006118,0.3132613141282119,0.6867386858717881,0.5230611639052916,0.30527970870572657,0.44910824884589656,0.6577236647853828,0.002819323848748438,0.0018397721242510013,0.6615885445957119,0.33841145540428813,0.02428632758409045,0.36050156739811917,0.003992034059180596,0.0,0.400990099009901,0.32401175388647696,0.3143471137995901,0.5575734171033773,0.44242658289662384,0.411522633744856,0.7154904005156546,0.28450959948434584,0.3857955596852993,0.1386994046917484,0.5547346099470541,0.7313412211438097,0.08232275784166641,0.013488641922117694,0.27901706007087856,0.7209829399291221,0.32849756510536965,0.408477768167037,CRDC
140,0.0053440144528588964,0.16896002979311459,0.006259027443428021,0.5918565750004637,0.2359003723323876,0.9270688353856371,0.07293116461436289,0.308868501529052,0.29233739531618275,0.7076626046838173,0.5786579266516915,0.3160831923017749,0.5833783542436861,0.5124685504188621,0.009885156986176851,0.06235354192271521,0.7402968127023302,0.2597031872976697,0.03502212491818252,0.3212341197822142,0.3302592455518882,0.37628865979381443,0.06435643564356436,0.35054939615859937,0.2670838302494709,0.43525193234796333,0.5647480676520351,0.8189300411522634,0.6546582354212025,0.3453417645787975,0.5795614515740091,0.16036363862496833,0.7825862377266474,0.47248566125933444,0.2886413297859153,0.45715694269129625,0.5061577743446093,0.4938422256553911,0.5061585764798798,0.3168132000481753,CREL
141,0.01915804900745124,0.16914924703364345,0.20077034183919115,0.6483926747281056,0.2859010986194872,0.9122464556208493,0.0877535443791507,0.1743119266055046,0.26029504429370987,0.73970495570629,0.5179677159115678,0.602271280523515,0.4175884026457208,0.4355287614176333,0.010879768193520257,0.2066093775952503,0.7706345763405007,0.2293654236594992,0.041022805453685765,0.44636015325670503,1.0,0.618213058419244,1.0,0.45623537731516167,0.3609307549685621,0.25454867592013564,0.7454513240798613,0.45679012345679015,0.5615014226403741,0.43849857735962594,0.3680438697569757,0.7342568312248643,0.5012465439118373,0.33537315925784283,0.3176834483793812,1.0,0.5937081863662179,0.4062918136337825,0.6054606534190029,0.6089030738555006,CRI
142,0.0010672385026121694,0.16913849605406797,0.03996148290804044,0.6362960449614252,0.43408520269755213,0.9245234571974356,0.07547654280256444,0.20183486238532108,0.23611242101292082,0.7638875789870792,0.519675649604033,0.17383595360529103,0.7604447494939166,0.45482144496796917,0.0075765008255591635,0.015381569356237365,0.5545574561095798,0.44544254389042004,0.015603479752132245,0.35315101070154586,0.06595517018260737,0.60446735395189,0.4108910891089109,0.4336224947191197,0.6390591641466519,0.40422060440013574,0.5957793955998631,0.5308641975308642,0.49119521733297367,0.5088047826670263,0.3739963619320481,0.0,1.0,0.3697541751957383,0.22122979700490086,0.11277292362007654,0.0,1.0,0.1848097253081287,0.39131888349454075,CRMH
143,0.00353639675694554,0.16911269370308674,0.08040442946557534,0.5768143811144814,0.24042999510270802,0.9291107592191226,0.07088924078087752,0.21712538226299696,0.33578511496131636,0.6642148850386838,0.5441785141547094,0.5347383132884622,0.43299810523247356,0.47770443265522844,0.01661292597979465,0.02653485933362007,0.7457768212270972,0.2542231787729028,0.03600517898277149,0.45888594164456237,0.21854875865767356,0.5714776632302405,0.8267326732673267,0.32243021165089936,0.2755855300986152,0.4601455251410034,0.5398544748589966,0.5720164609053499,0.7809739068866626,0.21902609311333787,0.4593937694240431,0.5988329202819336,0.5273962650846101,0.41053338366249603,0.4850886084205198,0.1945454066223978,0.5219722888865324,0.47802771111346803,0.5224266163762821,0.638142839937372,CROX
144,0.0005474054202001465,0.16910839331125654,0.0004814636494944631,0.8309838860687495,0.32888871080199533,0.9677340981448768,0.03226590185512316,0.11620795107033641,0.29891972832771796,0.701080271672282,0.5792917181381544,0.34017433520909185,0.4637243065596875,0.6130602073026662,0.008321687370087594,0.00733266844460831,0.36301031853963367,0.6369896814603663,0.007203496484543283,0.3844827586206897,0.033829568142279165,0.565979381443299,0.004950495049504948,0.7975629788664634,0.44161468706148765,0.9310120950678975,0.06898790493210283,0.3004115226337449,0.6737950697810344,0.32620493021896557,0.5817703422823788,0.20867362595661526,0.579537543794029,0.6517475741766376,0.24298884801967335,0.05376086401091657,0.0,1.0,0.045802861038272746,0.4644586294110562,CRU
145,1.3655803230760974e-05,0.168179508675933,0.043331728454501686,0.7403762036432759,0.2574501841017136,0.9508875387752675,0.04911246122473253,0.11620795107033641,0.3646739130434782,0.6353260869565218,0.5428830857964271,0.36626112556610246,0.3033069491043026,0.7532361081228323,0.003351156818634066,0.0003745635163785264,0.6759399763844149,0.3240600236155851,0.025869982560715443,0.36494252873563227,0.0008439264736612866,0.0,0.44554455445544555,0.6281851501235924,0.30753091398209875,0.7256315700779083,0.27436842992209254,0.3004115226337449,0.864962386774285,0.13503761322571517,0.4548789412430305,0.2609854866482781,0.30731495253275765,0.9015515927639379,0.09785199787967931,0.002746184205598884,0.3204332231469227,0.6795667768530778,0.3547046306879156,0.41884459432333687,CRYO
146,0.0016452798536880089,0.16901378469099212,0.1333654309099663,0.8067285851734943,0.3376457978455807,0.9070868740927317,0.09291312590726825,0.21253822629969418,0.24270000306400716,0.7572999969359929,0.5613055435750176,0.6290801785872875,0.4960757025969201,0.33308454652399755,0.0040663136242165936,0.03690166497901196,0.5859124088169012,0.4140875911830988,0.017696312974172266,0.5114942528735632,0.10167803399372093,0.44501718213058417,1.0,0.7522212364096635,0.45805096208315543,0.19164695576919222,0.8083530442308056,0.5596707818930041,0.5103473122395237,0.48965268776047655,0.5190849091072629,0.7880167350542049,0.6344367205406879,0.15280984836261058,0.1187341964787957,0.2705516290146454,0.06062664254840788,0.9393733574515923,0.21944291139530345,0.7609498574812317,CSCD
147,0.0005947933388099949,0.16909764233168104,0.0033702455464612426,0.7031030321209638,0.3398417317598863,0.9448235295187041,0.055176470481295974,0.3287461773700306,0.2401001705029838,0.7598998294970162,0.5041168197164659,0.635005938820414,0.3740361641767285,0.45163599194183013,0.01144280964489221,0.00614434408808319,0.72670109734323,0.2732989026567699,0.03274576237966725,0.4556650246305419,0.036758133995986826,0.552233676975945,0.034653465346534656,0.5585083998325497,0.4621725351091279,0.6517037503176386,0.34829624968236206,0.8724279835390947,0.5027888120851847,0.49721118791481533,0.3197707127937923,0.7998996665902498,0.4273399330604818,0.3640774578549204,0.3341239594886991,0.04504843624814467,0.46692249993169543,0.5330775000683048,0.4684882611542158,0.6306240429448908,CSIQ
148,0.008460633773975794,0.1692438556539079,0.012036591237361581,0.7580349574670675,0.499118601157283,0.943222935949723,0.05677706405027693,0.23394495412844038,0.15790870488322709,0.8420912951167728,0.5705786594964087,0.5378788929919044,0.34094358701026434,0.5682652432954526,0.01342288172795129,0.07643202867944228,0.7966261230682457,0.20337387693175424,0.047502842843611136,0.25747126436781614,0.5228658252578735,0.7391752577319588,0.12376237623762378,0.6611956112777979,0.7611210800962933,0.6321905227035796,0.3678094772964189,0.617283950617284,0.26383334438084693,0.7361666556191531,0.5514035817841552,0.6051307271676847,0.37118299810863975,0.5719195726727897,0.39194101185573316,0.5603760664966853,0.6687160429845571,0.33128395701544316,0.7126953524928137,0.16796740134088062,CSTE
149,0.0008955469240449883,0.1689944329277562,0.03803562831006259,0.8344213576312751,0.33444514011035187,0.9380972682801303,0.0619027317198697,0.13914373088685017,0.21872511546424592,0.7812748845357542,0.5337403246140672,0.5286749975604297,0.3118693809251902,0.6055918119595337,0.01097889495864629,0.009580147316654488,0.7551375001264142,0.24486249987358577,0.03778106488887173,0.5490716180371353,0.055344657859820595,0.4202749140893471,0.3910891089108911,0.8039888298985196,0.45204361163378604,0.5697022546953221,0.4302977453046768,0.36213991769547327,0.44064505743287885,0.5593549425671211,0.4230145810300763,0.586674148606553,0.3218450969931428,0.638438330874491,0.3205778972326836,0.07023868609167981,0.5489858586476881,0.45101414135231205,0.5518148095719195,0.8486691557268458,CTCT
150,0.0024936995904497506,0.16920730232335118,0.041405873856523834,0.8490570660456571,0.555239060305637,0.8354407705260897,0.16455922947391033,0.08103975535168195,0.2525575447570332,0.7474424552429668,0.5152695051560999,0.6333399536577293,0.33021538897883446,0.49745045154497236,0.0013269504218522184,0.09874727409638673,0.6846709557493154,0.3153290442506846,0.026901185007325096,0.4137931034482759,0.15411023915446226,0.6924398625429553,0.42574257425742573,0.8313481491856094,0.8664542001524964,0.0,1.0,0.205761316872428,0.5390061695540944,0.4609938304459056,0.3586400629935904,0.7965588652669733,0.3529776248622182,0.44572227733750025,0.03874624701044209,0.7239845649980332,0.3456295708364223,0.6543704291635781,0.3717694526005615,0.5328796820426351,CTP
151,0.00512089362011954,0.1691901007560304,0.03322099181511796,0.799084217191012,0.18943134969503073,0.9397758200055412,0.060224179994458706,0.21406727828746178,0.3582080991166685,0.6417919008833315,0.48617138256516124,0.41350246765106563,0.2651368852202491,0.7514786095870354,0.003953291011813377,0.11689977557641124,0.6970791374508465,0.3029208625491536,0.028464789863775236,0.45888594164456237,0.31647041347865384,0.6704467353951891,0.3415841584158416,0.7379312069516276,0.17986559977462857,0.5901658892585697,0.40983411074142784,0.5637860082304528,0.8461643086609456,0.1538356913390544,0.25722725768622823,0.3557185861294739,0.24254170190733704,0.8984195979321972,0.11543399627099309,0.8570731085340677,0.38143779432199265,0.6185622056780078,0.3976447193872106,0.638142839937372,CTRN
152,0.00937019500682562,0.16911914429083205,0.03177660086663457,0.5271206543991203,0.31283489478810234,0.9139421035604409,0.08605789643955916,0.2415902140672783,0.3192934782608695,0.6807065217391305,0.5518467814415304,0.6085156919207148,0.36833315551954143,0.48007955521097123,0.008023575549438566,0.129146913954585,0.5546850270508976,0.44531497294910233,0.015611414368694728,0.3038793103448276,0.5790765651789694,0.5797250859106529,0.32673267326732675,0.2295350474895978,0.4114830994869556,0.27522073461122787,0.7247792653887708,0.6378600823045268,0.7330277274232557,0.2669722725767445,0.4861192220704402,0.7467787541843887,0.4176621287426,0.41476603104047194,0.2342841413106791,0.9468653507233362,0.0,1.0,0.1849410310658187,0.27630073467421407,CVGI
153,0.09899619742915002,0.1695341321024465,0.18391911410688494,0.6399525293617182,0.5194979669514976,0.9102846190227691,0.08971538097723086,0.6957186544342507,0.19433063129452224,0.8056693687054779,0.48281517850233485,0.7168776895067859,0.4054427764259457,0.3497678916448831,0.038139288295116494,0.34708029731693907,0.7608590620110693,0.23914093798893055,0.03893150276037916,0.4137931034482759,1.0,1.0,1.0,0.44045775826383304,0.7993713406331273,0.23063144619872844,0.7693685538012691,1.0,0.3697229083967484,0.6302770916032521,0.2455302120046221,0.9640771509750643,0.4806358450792153,0.18254082658562698,1.0,1.0,0.5654974613611605,0.43450253863883975,0.5708527952394121,0.5328796820426351,CVI
154,0.006460140079208873,0.16911484389900186,0.043813192103996146,0.45402864707135315,0.42424422407460893,0.9123719180336004,0.08762808196639951,0.2110091743119266,0.23824561403508773,0.7617543859649123,0.5466630308106102,0.36468610511403116,0.5406556519733685,0.5141576788215256,0.03431942898083478,0.02499437959797908,0.7221869247132899,0.27781307528671,0.03203702797488447,0.27701149425287364,0.39923563222731634,0.5742268041237113,0.4504950495049505,0.09290021511963725,0.6205885208466602,0.2560782188749915,0.7439217811250054,0.5555555555555556,0.49739705510861,0.50260294489139,0.4680528093026579,0.2578270969288953,0.7100873205135011,0.47549581536161933,1.0,0.18325108420689795,0.45389524853632013,0.5461047514636801,0.4567597916953362,0.21358143642860006,CXO
155,0.0013544666502797028,0.16916859879687937,0.05296100144439095,0.6782327987124113,0.42127005382626637,0.9247322735877547,0.07526772641224527,0.12844036697247707,0.20340600008119195,0.7965939999188081,0.5141658140094603,0.5558228081819226,0.32524634066229224,0.5688121488664725,0.003717494335844471,0.03216035873496136,0.5865423785449253,0.4134576214550747,0.017741515693522437,0.5039787798408488,0.08370582415009405,0.6429553264604811,0.5445544554455445,0.512017130855067,0.6150062673050751,0.40676633607918866,0.59323366392081,0.33333333333333337,0.39610775232982376,0.6038922476701765,0.3547934775300843,0.6411136740475789,0.34454532532625437,0.572894199613863,0.10854885866458604,0.23578983361287206,0.062444644359861634,0.9375553556401384,0.22019094720361057,0.7434059978321088,CYNO
156,0.00034230764041213015,0.1469957785203599,0.03996148290804044,0.5169114656896937,0.3033076721389587,0.9355506265352003,0.06444937346479973,0.10397553516819572,0.3112996347354777,0.6887003652645223,0.6647409636476797,0.6954650777888117,0.23863701776730534,0.5370583017519657,0.010963223165382122,0.0036626737823414143,0.7471284070116968,0.2528715929883032,0.03625387126641853,0.46264367816091956,0.021154557882731486,0.0,0.4108910891089109,0.21045046028308564,0.3936013482979357,0.5386555224184235,0.46134447758157626,0.2674897119341564,0.7097872047733453,0.29021279522665466,0.8795781362882018,0.9211384242898053,0.19757236255060995,0.5163064511606754,0.3201202891993236,0.026853594788346456,0.5258727706008588,0.4741272293991416,0.5265420929691073,0.6469147697619334,CYTK
